"","X_R24834A_2","X_R24834A_1","X_R21723B_2","X_37014_1","X_31616_1","X_R35073B_1","X_7158_1","X_R35073B_2","X_R40334B_1","X_R40334B_2","X_R30875B_2","X_R30875B_1","X_R21723B_1","X_40064_1","X_R9288_1","X_Rou7776B_1","X_Rou7776B_2","X_ROU7788A_1","X_ROU7788A_2","X_21868_1","X_35794_1","X_Rou6223B_2","X_Rou6223B_1","X_776_1","X_R41544A_1","X_R9288_2","X_R16380_1","X_R16380_2","X_R41544A_2","X_R34914A_1","X_R19459B_2","X_R34914A_2","X_R29425B_2","X_33098_1","X_24339_1","X_20026_2","X_20026_1","X_14501_1","X_R19880A_10","X_R19880A_9","X_R19459B_1","X_R40757A_2","X_R40757A_3","X_R25549B_2","X_R25549B_1","X_R29425B_1"
"DLGAP1-AS5",7.97573545352639,8.04501567940406,7.32010254706041,7.86014349163665,7.18315152563564,6.88251642249517,7.25617774265834,6.88251642249517,7.02618857320042,6.88251642249517,9.676175425688,9.64199576859984,7.66125020590493,7.1416387739207,8.66216441676484,7.3963566107715,7.42687589573231,6.88251642249517,6.88251642249517,7.9885986697244,7.14722391884398,7.31664108451007,7.32715544182082,7.60410773782411,7.16739578530597,8.75074658182194,7.48863834270914,7.51277103674879,7.07056386657249,7.12130719731741,7.03321636310788,7.1388602585634,7.07363520252118,7.98680849399126,6.88251642249517,7.09725681957213,7.17811137590911,7.30912622661515,6.88251642249517,6.88251642249517,7.18174090473745,7.16910296495337,7.11754772153865,7.03134754725511,7.03609233859106,7.17367143114587
"DLGAP2",6.88251642249517,6.88251642249517,7.26875759039872,7.07414045950772,7.13673042191965,7.16112456514358,7.11923605616469,7.20858345537542,7.23371750447381,7.20314829651101,7.13377298065844,7.09062458692405,7.21486566505789,7.03225473467316,7.13370347495832,7.18022424807795,7.01154266507189,6.88251642249517,7.02355713349501,6.99205727042064,7.06982397341567,7.20663397173925,7.17019014663682,7.25798040342989,7.02512955972127,7.08453639317515,6.88251642249517,6.88251642249517,7.01553307530002,7.1748079905264,7.0955416530648,7.09191188596673,7.49759602723488,6.98893001332082,6.88251642249517,7.28333950812323,7.31674101411545,7.29475995135711,7.25137871016131,7.29514780899802,7.33035781070122,6.88251642249517,7.01831177784575,7.21472607351274,7.28769900993571,7.35072937220321
"DLX1",7.1924310405911,7.16354876333504,7.44601684339535,7.07414045950772,7.25899558191226,7.12389163389163,7.08757902052123,7.07103809164067,7.28771742018904,7.31198754759705,7.29195989902705,7.24234950312443,7.37417805874311,6.98842114981722,7.54217322713785,7.20852388000157,7.10584785791139,7.69845603453298,7.69448638784771,7.24495572273125,7.18803205137577,7.02770994019145,6.88251642249517,7.27322049359741,7.08411990838961,7.37536662502826,7.50594588873574,7.64481622309103,7.01553307530002,7.05146325442701,7.03321636310788,7.09191188596673,7.15260229159067,7.52463842864387,7.20917964016353,7.0685299125273,7.05337705125751,7.07385771796112,7.19450348748772,6.88251642249517,7.33035781070122,7.22138844695142,7.0744892949221,7.14007166108168,7.14826744444221,7.14302148764388
"DMRTA2",6.88251642249517,6.88251642249517,7.17485961463484,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.01586875958707,7.02618857320042,6.88251642249517,6.88251642249517,7.09062458692405,7.24642680930725,6.88251642249517,6.88251642249517,6.88251642249517,7.06492637586565,7.02222630029508,7.22731062829257,7.15051456541067,6.88251642249517,7.02770994019145,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.05146325442701,6.88251642249517,7.03064629731265,7.01770717879645,7.29335827655206,7.07138376385957,7.03443083231288,6.88251642249517,6.99304132484168,6.88251642249517,6.88251642249517,6.88251642249517,7.22138844695142,7.11754772153865,6.88251642249517,6.88251642249517,6.88251642249517
"DNAAF3",6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.02973485012266,6.88251642249517,6.88251642249517,7.00822886922516,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.01553307530002,6.88251642249517,7.03321636310788,7.03064629731265,6.88251642249517,6.88251642249517,7.03676262821885,7.0685299125273,7.05337705125751,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.01290160221246
"DNAH11",7.12275941530873,7.12599350811105,7.49902981216739,7.26492579331467,7.62089761431881,7.25065374411157,7.4471761043843,7.30287513541236,7.45370462437953,7.504013273414,7.13377298065844,7.09062458692405,7.52645914352237,7.33013543989186,7.36726912059631,7.20852388000157,7.19804100530916,7.19443143170882,7.0818988391142,7.31911709622535,7.2715225769696,7.20663397173925,7.32715544182082,7.37817022728452,7.33186390241158,7.16798335297232,7.17817819177384,7.13462951150069,7.25781847493532,7.35848180973539,7.44310692885083,7.27340666161198,7.15260229159067,7.4011553233873,7.31735059850571,7.26884731822775,7.40656622439331,8.17053333872454,7.48743586952845,7.45091065190895,7.47780657890434,7.37728719076333,7.1538075156584,7.24627409504653,7.28769900993571,7.29357901154524
"DNAH14",7.02132754647573,6.88251642249517,7.13580102495766,7.10373071508501,7.13673042191965,7.90505525855606,7.29161493381686,7.80975370466593,7.13115888821541,7.13108070366787,7.36203405654992,7.29765991924164,7.14018007362608,7.24848154408488,7.48129588807362,7.69395904997536,7.66839999456475,7.02222630029508,7.02355713349501,7.15051456541067,7.64639346241046,7.33993409817682,7.19754328972209,7.44375738975974,7.28474750939722,7.51676184058108,7.09176345666682,7.20771839201914,7.20776553906508,7.71608984954215,7.55078311808493,7.72194051589311,7.26392186268188,7.61213806898065,7.780898266904,7.70383428865959,7.72528474112753,7.55782228171909,7.22414869760173,7.00731504888788,7.37718721008908,7.30676196424019,7.42273673627112,7.83034182007388,7.6419596836784,7.20135304034871
"DNAJB6P2",6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.00097577778185,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.99070910142868,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.01553307530002,6.88251642249517,6.88251642249517,7.24456763069364,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.00336841381108,6.99304132484168,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.01290160221246
"DNAJB6P7",7.02132754647573,6.88251642249517,7.02887546223115,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.07103809164067,6.88251642249517,7.02614332177148,6.88251642249517,7.02973485012266,6.88251642249517,6.98842114981722,7.00822886922516,6.88251642249517,6.88251642249517,6.88251642249517,7.02355713349501,6.88251642249517,6.99070910142868,7.02770994019145,6.88251642249517,6.9911839884206,7.02512955972127,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.1748079905264,6.88251642249517,7.03064629731265,7.01770717879645,6.88251642249517,7.03676262821885,6.98996093350711,7.05337705125751,6.88251642249517,7.02225867516453,7.05895339179514,7.03232965149577,7.06394824594452,7.01831177784575,6.88251642249517,6.88251642249517,6.88251642249517
"DNAJC12",7.12275941530873,6.88251642249517,7.13580102495766,7.91640873274061,7.321700065054,8.17027955680208,7.08757902052123,8.1234339123478,7.28771742018904,7.28759052410348,7.20661539524957,7.02973485012266,7.03141030535337,7.19966297273211,7.18996310362149,7.41302379925683,7.39607757294247,7.12431249461075,7.02355713349501,7.1918264081118,8.31814818305253,7.17253742963821,7.24603878712925,7.20790606755371,7.84279564806748,7.08453639317515,7.29992005643454,7.34145816307822,7.59191825478017,7.94101998062255,8.22371199783118,7.92812958051341,7.36784033326434,6.88251642249517,7.780898266904,7.74910404708547,7.7494852666465,7.2134462267556,7.65172885942443,7.78508976664622,8.22363855736048,7.83437680110989,7.89610947850805,7.14007166108168,7.14826744444221,7.33251128713189
"DNAJC22",7.15981869980313,7.08139313128756,7.02887546223115,6.99320480521288,6.88251642249517,7.02198274911663,7.00097577778185,6.88251642249517,6.88251642249517,6.88251642249517,7.08775280172427,6.88251642249517,7.24642680930725,6.98842114981722,7.16326374751231,7.0710035497047,7.14031180333338,6.88251642249517,7.12661213734363,6.99205727042064,7.03548816429966,7.08776459487831,7.10549487304036,7.03615928266531,6.88251642249517,7.0254244185942,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.30741668951682,7.17838755423062,7.18437185637201,7.1202493259907,7.03676262821885,7.25377589455821,7.20170284561139,7.15291628910576,7.08006470811182,7.18773516848943,7.21691047678822,7.06394824594452,7.0744892949221,7.24627409504653,7.22527805520769,7.20135304034871
"DNAJC6",7.91772612124075,7.93111395157448,9.32383930719501,9.4178036695736,7.70025756575285,7.47037702020528,8.56994311446336,7.37919634608288,8.3164600820945,8.29120275105998,8.33042560230823,8.33020345789858,9.49917049091597,7.52161583945581,7.79149316532457,8.1606533150725,8.17970312363756,9.0897167043908,8.77411038687986,9.27237282845601,8.28282239159517,7.90822396182101,7.90022500787997,8.6985082725924,7.73777279725593,7.71665016966595,9.00408615949632,9.05674971131623,7.81639176121369,7.63010890686323,8.47873129493772,7.60107031179535,7.80375663056373,8.78601339814196,7.5045368710042,8.43927490359339,8.1490479317653,8.10155464067647,8.28004267163255,8.35217083213366,8.25942878701704,7.36066487853197,7.50030758690978,7.90336536237321,7.88161975696722,7.78093578918766
"DOC2B",7.12275941530873,7.27933280751765,6.88251642249517,6.88251642249517,6.88251642249517,7.02198274911663,6.88251642249517,7.14893732172805,7.02618857320042,7.1694158801272,7.13377298065844,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.02512955972127,7.0254244185942,6.88251642249517,6.88251642249517,6.88251642249517,7.29517825144374,7.03321636310788,6.88251642249517,6.88251642249517,6.98893001332082,7.24348585250123,7.20425729586813,7.44594089782722,6.99304132484168,6.88251642249517,7.09853952030792,7.03232965149577,7.06394824594452,7.0744892949221,6.88251642249517,6.88251642249517,6.88251642249517
"DOCK5",7.65865994246315,7.5655928656801,7.54760041098442,7.15331527100476,7.7787177548877,7.7725327485943,7.23710117168275,7.67299028037427,7.26170192758175,7.31198754759705,8.00671506546677,8.02170633331667,7.49214830234456,7.40922884987449,7.78330289767319,8.20266421664961,8.30184628900651,8.91552534027464,8.80969245007688,7.42711303401314,7.77369680564818,7.93618041588626,7.86961595795489,8.5817693880452,7.08411990838961,7.78324743653576,8.90445430073283,8.72161608778523,7.14826808551766,7.32799132874594,8.17855360741861,7.39320826795584,7.6388593019149,7.25023133146087,7.57457399786241,8.48747750704947,8.65037945384685,7.27986004133336,7.42081937701021,7.54884874193953,7.94920006577737,7.16910296495337,7.24100679512,8.02485695235007,7.96492473985825,7.65580364151646
"DOK5",6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.04342014818346,6.88251642249517,6.88251642249517,7.01586875958707,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.01584430872047,6.88251642249517,7.08001897663787,6.88251642249517,6.99205727042064,6.99070910142868,6.88251642249517,6.88251642249517,6.9911839884206,7.02512955972127,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.09191188596673,7.15260229159067,7.03297389020179,7.17074253614738,6.88251642249517,7.00336841381108,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.18923532709784,7.10819687047203
"DPEP1",6.88251642249517,6.88251642249517,7.02887546223115,6.88251642249517,6.99632200645322,6.88251642249517,7.00097577778185,6.88251642249517,6.88251642249517,7.02614332177148,7.02770159063958,6.88251642249517,7.09299093066128,6.88251642249517,7.00822886922516,6.88251642249517,7.10584785791139,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.03321636310788,6.88251642249517,7.01770717879645,7.09519920974351,6.88251642249517,6.88251642249517,6.88251642249517,7.03878406206631,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.11754772153865,6.88251642249517,6.88251642249517,7.10819687047203
"DPY19L1P2",6.88251642249517,7.02319911887061,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.00097577778185,6.88251642249517,7.02618857320042,6.88251642249517,7.13377298065844,6.88251642249517,6.88251642249517,7.03225473467316,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.02355713349501,6.88251642249517,6.88251642249517,7.02770994019145,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.09725681957213,7.05337705125751,6.88251642249517,7.08006470811182,7.13188097222362,6.88251642249517,7.01085033621719,7.01831177784575,6.88251642249517,6.88251642249517,6.88251642249517
"DPY19L2",8.00730819035395,8.00591262284227,6.88251642249517,6.88251642249517,7.24156724592687,7.02198274911663,7.17227564652435,6.88251642249517,7.28771742018904,7.13108070366787,8.0151735705711,8.10407764327963,7.09299093066128,7.1191145379089,8.28261032600874,7.18022424807795,7.24661236838245,6.88251642249517,7.12661213734363,7.41623497093678,7.2563479651113,7.4034061512854,7.3952727124252,7.58820932716685,7.12932911345143,8.27838018955111,8.2716307920306,8.3287687586573,6.88251642249517,7.1748079905264,7.33298960203022,6.88251642249517,7.15260229159067,8.29282972657569,7.41408350931382,7.09725681957213,7.36383047135233,7.17451070572458,7.08006470811182,7.00731504888788,7.33035781070122,7.49360858178016,7.65367588361955,7.37397262497363,7.14826744444221,7.06684626697479
"DPY19L2P3",6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.02198274911663,7.00097577778185,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.09062458692405,6.88251642249517,6.88251642249517,6.88251642249517,7.01584430872047,6.88251642249517,7.08001897663787,6.88251642249517,7.03739340878975,6.99070910142868,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.01553307530002,7.05146325442701,7.14329987506753,7.03064629731265,7.11650282344791,6.98893001332082,6.88251642249517,6.88251642249517,7.00336841381108,7.07385771796112,7.02225867516453,7.05895339179514,7.09428934727395,7.01085033621719,7.01831177784575,6.88251642249517,6.88251642249517,7.06684626697479
"DPYS",7.02132754647573,7.02319911887061,6.88251642249517,7.10373071508501,7.2232293692165,7.02198274911663,7.04999625546489,6.88251642249517,6.88251642249517,6.88251642249517,7.20661539524957,7.24234950312443,6.88251642249517,6.98842114981722,7.06024451447365,7.01584430872047,7.06492637586565,6.88251642249517,6.88251642249517,7.03739340878975,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.09176345666682,7.08845304027549,7.01553307530002,7.05146325442701,6.88251642249517,7.03064629731265,7.01770717879645,7.23465559353811,7.20917964016353,7.12254823354241,7.15243486112448,7.03878406206631,6.88251642249517,7.18773516848943,7.21691047678822,6.88251642249517,7.01831177784575,7.14007166108168,7.14826744444221,6.88251642249517
"DRC1",6.88251642249517,6.88251642249517,7.02887546223115,6.88251642249517,6.99632200645322,6.88251642249517,7.04999625546489,6.88251642249517,7.02618857320042,7.02614332177148,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.0818988391142,6.88251642249517,7.03548816429966,6.88251642249517,7.01133846323741,6.88251642249517,7.02512955972127,6.88251642249517,6.88251642249517,6.88251642249517,7.01553307530002,7.05146325442701,6.88251642249517,7.03064629731265,7.07363520252118,6.88251642249517,7.07138376385957,6.98996093350711,6.88251642249517,7.07385771796112,7.08006470811182,6.88251642249517,6.88251642249517,7.01085033621719,6.88251642249517,6.88251642249517,6.88251642249517,7.17367143114587
"DSCAS",6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.01133846323741,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.05146325442701,6.88251642249517,7.03064629731265,6.88251642249517,6.88251642249517,6.99161092150749,7.03443083231288,7.15243486112448,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517
"DSG1",6.88251642249517,6.88251642249517,6.88251642249517,7.81842947997001,7.07953146579704,6.88251642249517,7.08757902052123,7.07103809164067,6.88251642249517,7.02614332177148,7.42281579952066,7.51932286358557,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.03739340878975,6.99070910142868,6.88251642249517,6.88251642249517,6.9911839884206,6.88251642249517,7.0254244185942,6.88251642249517,6.88251642249517,7.01553307530002,6.88251642249517,6.88251642249517,7.03064629731265,6.88251642249517,7.18302419043145,7.5045368710042,7.29731320783178,7.26368610422353,7.03878406206631,6.88251642249517,6.88251642249517,6.88251642249517,7.06394824594452,6.88251642249517,7.09290229498192,6.88251642249517,6.88251642249517
"DSP",6.88251642249517,6.88251642249517,7.13580102495766,6.88251642249517,6.99632200645322,7.02198274911663,7.11923605616469,7.07103809164067,7.02618857320042,7.02614332177148,7.02770159063958,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.3963566107715,7.34588792516262,7.12431249461075,7.1973932994848,6.88251642249517,7.06982397341567,7.08776459487831,7.01133846323741,6.9911839884206,7.08411990838961,7.0254244185942,7.09176345666682,7.08845304027549,7.07056386657249,7.05146325442701,7.14329987506753,7.03064629731265,7.01770717879645,7.06674675139881,6.88251642249517,7.03443083231288,7.09171608710464,7.03878406206631,7.12436843869755,6.88251642249517,6.88251642249517,7.01085033621719,6.88251642249517,6.88251642249517,7.14826744444221,7.01290160221246
"DUSP15",7.07874942231102,6.88251642249517,7.02887546223115,7.23177617990552,7.50126379402797,7.12389163389163,7.04999625546489,7.23458488933419,6.88251642249517,7.02614332177148,7.13377298065844,7.24234950312443,7.03141030535337,7.1416387739207,7.10011933299782,6.88251642249517,6.88251642249517,6.88251642249517,7.0818988391142,7.3453827588665,7.46139719298646,7.08776459487831,7.13990461562557,7.03615928266531,7.02512955972127,6.88251642249517,7.21293248611479,7.13462951150069,7.1127452621905,7.61157699548069,7.03321636310788,7.55551231881938,7.15260229159067,7.46160443597075,7.59895547444845,7.12254823354241,7.15243486112448,6.88251642249517,6.88251642249517,7.05895339179514,6.88251642249517,7.22138844695142,7.01831177784575,7.09290229498192,7.03609233859106,7.06684626697479
"DUX4L26",6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.00097577778185,6.88251642249517,6.88251642249517,6.88251642249517,7.02770159063958,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.02512955972127,6.88251642249517,7.03054120406999,6.88251642249517,7.01553307530002,6.88251642249517,6.88251642249517,7.03064629731265,6.88251642249517,6.88251642249517,7.10054985438054,6.88251642249517,7.00336841381108,6.88251642249517,7.02225867516453,6.88251642249517,6.88251642249517,7.10465108392363,7.11754772153865,6.88251642249517,6.88251642249517,6.88251642249517
"DUX4L9",7.07874942231102,7.12599350811105,6.88251642249517,7.07414045950772,7.04342014818346,6.88251642249517,6.88251642249517,7.07103809164067,6.88251642249517,6.88251642249517,6.88251642249517,7.02973485012266,6.88251642249517,6.98842114981722,6.88251642249517,7.11328319123544,7.19804100530916,6.88251642249517,7.02355713349501,7.1918264081118,6.99070910142868,6.88251642249517,7.01133846323741,6.88251642249517,6.88251642249517,7.12983858038664,7.47079132515642,7.40513742491729,6.88251642249517,7.05146325442701,7.0955416530648,6.88251642249517,6.88251642249517,6.98893001332082,7.07138376385957,7.03443083231288,7.00336841381108,7.03878406206631,6.88251642249517,6.88251642249517,7.21691047678822,7.13893125274086,7.11754772153865,6.88251642249517,7.09960326487039,6.88251642249517
"DYNLT5",6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.02198274911663,6.88251642249517,7.07103809164067,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.9911839884206,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.98893001332082,7.03676262821885,6.88251642249517,6.88251642249517,6.99304132484168,6.88251642249517,6.88251642249517,7.03232965149577,7.01085033621719,7.01831177784575,6.88251642249517,6.88251642249517,6.88251642249517
"DZIP1",7.07874942231102,7.12599350811105,7.34357825271053,8.24485384402513,9.2630554169035,7.4371766386727,7.62374994286847,7.55657685970462,7.56543476089285,7.45352688715116,9.25903287388679,9.11356186089163,7.4556594471536,7.0658665635453,9.13126283624378,7.25869229435319,7.14031180333338,8.01424535458373,8.04011528002525,7.90069900698281,8.09458498031529,9.12705726153597,9.1504145163133,8.25560106397523,7.28474750939722,9.24267512967782,8.61940620707557,8.66684829273447,7.44351699853719,8.05702343661301,9.40242300358106,7.98417401985779,7.32927033674574,9.02061398139229,7.97937186505743,8.22636495534955,8.24613664964951,7.54903419636192,7.08006470811182,7.13188097222362,9.39609640979205,7.24466763966917,7.31052621196437,8.20815060784426,8.19388832947288,7.33251128713189
"EBF3",6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.99632200645322,6.88251642249517,6.88251642249517,7.01586875958707,7.169506048924,7.08555182689731,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.10584785791139,6.88251642249517,6.88251642249517,6.88251642249517,6.99070910142868,6.88251642249517,7.01133846323741,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.05146325442701,6.88251642249517,6.88251642249517,7.01770717879645,6.88251642249517,6.99161092150749,7.09725681957213,7.00336841381108,6.99304132484168,7.08006470811182,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.03134754725511,7.03609233859106,6.88251642249517
"EBF4",7.07874942231102,6.88251642249517,6.88251642249517,6.99320480521288,7.13673042191965,7.12389163389163,7.08757902052123,6.88251642249517,7.13115888821541,6.88251642249517,6.88251642249517,6.88251642249517,7.09299093066128,6.98842114981722,7.00822886922516,7.01584430872047,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.12421653975697,7.02770994019145,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.01553307530002,7.25943602862572,6.88251642249517,7.1388602585634,6.88251642249517,7.16367898541999,7.03676262821885,7.0685299125273,6.88251642249517,7.03878406206631,7.02225867516453,7.00731504888788,6.88251642249517,6.88251642249517,7.0744892949221,7.03134754725511,7.09960326487039,7.01290160221246
"EDIL3",7.07874942231102,7.08139313128756,6.88251642249517,7.15331527100476,7.04342014818346,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.08555182689731,7.02770159063958,7.09062458692405,6.88251642249517,6.98842114981722,6.88251642249517,6.88251642249517,7.06492637586565,6.88251642249517,7.02355713349501,7.10144063815347,6.88251642249517,6.88251642249517,6.88251642249517,7.12527543565635,6.88251642249517,7.0254244185942,7.85728490169819,7.80017763824742,7.01553307530002,7.12130719731741,7.0955416530648,6.88251642249517,7.01770717879645,7.16367898541999,7.03676262821885,6.88251642249517,7.05337705125751,6.99304132484168,6.88251642249517,7.00731504888788,7.03232965149577,7.16910296495337,7.21453536937382,7.03134754725511,7.09960326487039,6.88251642249517
"EDIL3-DT",6.88251642249517,6.88251642249517,6.88251642249517,7.10373071508501,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.99205727042064,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.17817819177384,7.17350858460911,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.03297389020179,6.99161092150749,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.01831177784575,6.88251642249517,6.88251642249517,6.88251642249517
"EDNRA",6.88251642249517,6.88251642249517,6.88251642249517,7.12978112995417,7.04342014818346,7.32201795084429,7.14710305098049,7.18027869017235,7.37797859995569,7.1694158801272,7.17252079349245,6.88251642249517,7.03141030535337,7.21674385160637,7.13370347495832,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.07215575659054,7.09875003411434,7.7863354317024,7.90022500787997,7.18936865071731,7.41334380752564,7.12983858038664,8.35024794787329,8.38358456229223,7.17953125099381,7.25943602862572,7.0955416530648,7.34911374205273,7.01770717879645,7.1202493259907,8.78819973197893,7.8437310923299,8.07513903235714,7.07385771796112,7.02225867516453,6.88251642249517,7.03232965149577,7.10465108392363,7.1538075156584,7.09290229498192,7.09960326487039,6.88251642249517
"EDNRB",7.02132754647573,6.88251642249517,7.17485961463484,7.24873427536552,6.88251642249517,7.36359806513534,7.50468792702227,7.41312007501415,7.13115888821541,7.08555182689731,7.49415397906572,7.53559253064922,7.14018007362608,6.88251642249517,7.27893161890071,7.81850487738711,7.78060256332564,7.02222630029508,7.02355713349501,7.31911709622535,6.99070910142868,7.36206140538766,7.34516031775309,8.03715599185025,7.48346505025179,7.33278623939736,8.02764367691293,8.0601775111477,7.61547589855601,6.88251642249517,7.99316314740158,6.88251642249517,7.34896794865688,7.85127566425507,7.03676262821885,7.31081919505521,7.12400904542697,6.88251642249517,6.88251642249517,7.05895339179514,7.9587778049112,7.01085033621719,7.01831177784575,7.8518519179215,7.61160508692713,7.29357901154524
"EEF1A1P34",6.88251642249517,6.88251642249517,6.88251642249517,6.99320480521288,6.88251642249517,6.88251642249517,7.00097577778185,6.88251642249517,7.02618857320042,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.98842114981722,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517,7.01553307530002,6.88251642249517,6.88251642249517,7.03064629731265,6.88251642249517,7.03297389020179,6.99161092150749,7.03443083231288,6.88251642249517,7.03878406206631,6.88251642249517,6.88251642249517,7.03232965149577,7.01085033621719,6.88251642249517,6.88251642249517,6.88251642249517,6.88251642249517
