"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GABRB2",124.330262239509,-2.77028906167487,0.710540883593232,-3.89884540867713,9.66524540649765e-05,0.0210835707036285
"IGHV3-41",3.30692612902569,3.20144012813903,0.820317429048592,3.90268451549551,9.51316658666511e-05,0.0210835707036285
"USP7-AS1",4.09681787675074,-1.3422835546668,0.344361401263479,-3.89789201037602,9.703366693275e-05,0.0210835707036285
"IGKV1D-43",15.5650935665125,4.4018641352799,1.13703995713356,3.87133636567783,0.000108240307749353,0.0228840960319116
"RAP1GAP",10.8278738095604,1.67554452820371,0.433486269097899,3.86527705177508,0.000110963169572302,0.0232101897886233
"NPTX1",6.84877818221803,2.05367561510031,0.533084886993796,3.85243638528475,0.000116948364884463,0.0242046184248243
"CASP4LP",16.1063946027252,2.6806889566377,0.698875777384726,3.83571593605541,0.000125199048961224,0.0253779762956247
"TBXT",255.842166103207,3.73943229544065,0.974423739338489,3.83758332692024,0.000124251078636696,0.0253779762956247
"IGLJ2",15.2530213382421,2.74861486005939,0.718335269134339,3.82636768395311,0.000130048000171931,0.026091875299801
"BCL11B",6.82804159154169,2.36438107636198,0.619346982050801,3.81753870590112,0.000134789645929215,0.0267700405884871
"IGHD3-22",4.29465693631392,4.3297591540967,1.137780129833,3.80544451477828,0.000141549744593955,0.0278315107820635
"PLBD1",30.5412603041949,2.04116285293652,0.53956694930851,3.78296494170445,0.000154971249112219,0.0295829582528587
"DLGAP1-AS5",48.1646738924124,-3.40039367439556,0.901703615524776,-3.77107689916113,0.000162544569467503,0.0307303012006734
"TCEAL2",4.50524868231983,3.27742344730228,0.873497991544246,3.75206752508745,0.000175382208117189,0.0328415712000016
"LINC00189",2.55866560648276,3.26427632521953,0.873027284927441,3.73903127837618,0.000184730743699179,0.0340159580182202
"OGDHL",162.741038891909,1.39249639828093,0.372473587117013,3.73851045132893,0.000185113798593712,0.0340159580182202
"IGHD1-26",3.31293055611806,5.09609313625753,1.36430286750195,3.73530926134349,0.000187484638862014,0.0341326200861566
"IGHV3-66",40.3421469936988,3.4044065600613,0.914486092062172,3.72275378446089,0.000197061669780637,0.0355470325800631
"HNMT",21.5837492268205,-2.6510646180668,0.714484262221716,-3.71045907970487,0.000206883736912031,0.0369795275924032
"IGLV2-34",4.02152070494925,5.11657184643445,1.38419822558319,3.69641555079927,0.000218664950008133,0.0383874129201777
"DOC2B",1.75923339905843,3.73418518096725,1.01435375227192,3.68134408001501,0.000232007653867056,0.0397719733200175
"IGHJ3",62.0947027080945,3.36153534426263,0.913293928152262,3.68067195088392,0.000232620126731869,0.0397719733200175
"FAM184A",30.844454107592,-2.88784986229398,0.785183016345788,-3.67793215361933,0.000235132480270001,0.0397743630421486
"IGHV1-3",120.391516059111,3.19288541395908,0.870561859069642,3.66761463380819,0.000244823799142042,0.0407400654781124
"RPH3AL",18.9185217461992,1.47722576401006,0.402975442442877,3.6657959975302,0.000246570429859392,0.0407400654781124
"SERPINB6",40.7165872699571,1.64405466063538,0.449540507418262,3.65718913758691,0.000254996225094186,0.0414358328743957
"SLC6A9",105.025222111543,-1.48519244557234,0.40596914227595,-3.65838752484001,0.000253807081206317,0.0414358328743957
"FBN2",25.9085197677497,-2.56724795296825,0.702757061362857,-3.65310872578012,0.000259084461011647,0.0416839813443467
"RPS6KA2-AS1",1.65092082690849,-1.93059116058367,0.528718976880219,-3.65145047748313,0.000260763386499575,0.0416839813443467
"ADGRB2",10.4530102323325,2.01380023410741,0.556429082365837,3.61914985741775,0.000295572444620434,0.045752971496567
"RTL9",9.0252598740716,1.40222242246885,0.387340028772512,3.62013300539198,0.000294451617704273,0.045752971496567
"SLC17A7",8.43981860321844,1.99605689855755,0.551829798191125,3.61716040906188,0.00029785272869294,0.045752971496567
"C19orf84",2.44817439451664,2.27546758523202,0.630666583933215,3.60803575645446,0.000308523977595026,0.0470247941664604
"ZNF492",10.6413377395496,-1.6309166657362,0.453767399748683,-3.59416887735759,0.000325428717686296,0.049219841901138
"IGHJ2",7.69874671288921,4.33637349555585,1.20879910212937,3.58734010301388,0.000334068465002432,0.0495883741941221
"KDELR3",25.4969180137872,1.19836488601828,0.334131209758668,3.58650988300021,0.000335133368601531,0.0495883741941221
"ZNF462",36.0154975858874,-2.26499504100944,0.631572649139522,-3.58627791133032,0.000335431480409838,0.0495883741941221
"HPGD",5.13780453099265,2.8402976890942,0.793744431991311,3.57835289876438,0.000345766385054456,0.0497152284935656
"KCNQ2",11.4840904599034,-1.88577649383737,0.526368228547816,-3.58261838682777,0.000340167369565312,0.0497152284935656
"AGAP7P",8.24748115199406,3.01773827150287,0.844117062049024,3.57502342646357,0.000350196537919257,0.049717168008198
"GZMH",9.64797753036847,2.07425705672982,0.580362658915159,3.57407049689778,0.000351474232180832,0.049717168008198
